,lon,lat,Penetratable_Canopy_Cover,height_m,Plant_Area_Index,Height_Diversity,Foliage_Clumping,Gap_probability,canopy_cover_pct,Colour
1060,-10.77813097,7.780631269,0.982921362,27.68,4.1986866,3.227758884,1,0.122107543,0.876427174,red
1061,-10.77783973,7.781047499,0.950035751,6.13,0.148707986,1.840404391,1,0.928227603,0.071652599,red
1062,-10.77753308,7.781466385,0.947533786,15.97,0.19561024,2.601713419,1,0.906677365,0.093166895,red
1063,-10.77723284,7.781884154,0.986127019,24.35,5.06698513,3.035413027,1,0.079045773,0.919417143,red
1064,-10.7769378,7.782301021,0.955853105,7.51,0.024382584,1.326858163,1,0.987862587,0.012117156,red
1065,-10.7766357,7.78271911,0.97682327,29.73,2.703193426,3.198580742,1,0.258242458,0.740519524,red
1066,-10.77632664,7.783138407,0.980572402,33.54,3.125624895,3.033543825,1,0.208999142,0.78968066,red
1067,-10.77602206,7.783556936,0.977338433,28.9,2.93753624,3.277863264,1,0.229644328,0.76906997,red
1068,-10.77571576,7.783975775,0.957725167,21.92,0.617582262,3.020657539,1,0.733955145,0.26560083,red
1069,-10.77541409,7.784393826,0.981114089,8.14,0.176822007,2.128263474,1,0.915249288,0.08460927,red
1070,-10.77510815,7.784812635,0.958537459,10.88,0.325812697,2.294870138,1,0.849439383,0.150309339,red
1071,-10.77481005,7.785230109,0.973344386,5.78,0.261996239,1.684459209,1,0.877027333,0.122767434,red
1072,-10.77449895,7.785649858,0.951906979,13.57,0.663788617,2.24421978,1,0.717165172,0.282362849,red
1073,-10.77419582,7.786068258,0.983744442,17.95,3.989135027,2.764629602,1,0.135619536,0.862937927,red
1074,-10.7738915,7.786486896,0.989315093,18.59,5.006557941,2.726559639,1,0.081474639,0.916992486,red
1075,-10.773588,7.786905428,0.989259839,15.75,3.039151907,2.473442078,1,0.218249545,0.780445814,red
1076,-10.77328424,7.787324045,0.983357906,10.13,0.145651579,2.25162077,1,0.929649591,0.070232987,red
1077,-10.77298283,7.7877423,0.952331483,8.07,0.237861872,2.007822037,1,0.88769263,0.11211995,red
1078,-10.77268127,7.788160627,0.944677234,12.56,0.163073823,2.345034838,1,0.921573102,0.07829605,red
1079,-10.77237322,7.788580128,0.939752996,23.63,0.389686286,3.043447495,1,0.822695732,0.177008376,red
1080,-10.77207347,7.788998247,0.949054658,6.69,0.163456023,1.965878606,1,0.921396673,0.078472145,red
1081,-10.77176638,7.789417692,0.948120177,7.32,0.096301675,1.994682908,1,0.952913344,0.047008093,red
1082,-10.77146992,7.78983535,0.989320457,25.31,7.943930149,3.080098152,1,0.018711738,0.979650736,red
1083,-10.77116437,7.790254627,0.984402537,12.85,0.508532882,2.179518461,1,0.775155604,0.22446917,red
1084,-10.77087094,7.790671847,0.981745303,6.34,0.257151157,1.781570077,1,0.879158139,0.120640218,red
1085,-10.77055542,7.791092933,0.939769626,7.96,0.03336513,1.806103587,1,0.983428419,0.016543951,red
1086,-10.77024771,7.791512698,0.953153789,4.55,0.034120966,1.134673238,1,0.983056188,0.016915536,red
1087,-10.76994765,7.791931168,0.946116388,5.46,0.074265279,1.748624921,1,0.963488519,0.036450554,red
1088,-10.76964379,7.79235032,0.950257182,14.06,0.10526596,2.587946653,1,0.948644698,0.051269613,red
1089,-10.76934897,7.792767973,0.982863247,9.05,0.338909298,2.128499985,1,0.843885958,0.15585351,red
1090,-10.76904953,7.793186483,0.947928905,9.5,0.120036609,2.327812433,1,0.941652834,0.058249813,red
1091,-10.76873295,7.793607976,0.949815392,31.07,1.916802526,3.289393663,1,0.382891685,0.616078615,red
1092,-10.76842894,7.794027296,0.988217175,23.07,2.166279793,3.030332804,1,0.337918609,0.660976648,red
1093,-10.76811462,7.794448406,0.986884356,21.12,4.001128674,2.743611574,1,0.134807438,0.863748908,red
1094,-10.76780434,7.794868813,0.962144673,25.7,0.672731102,3.126442194,1,0.713960409,0.285562307,red
1095,-10.76750509,7.795287303,0.986897469,18.39,0.269454837,2.685676336,1,0.873757362,0.126032025,red
1096,-10.76721238,7.79570465,0.955816984,4.21,0.076105133,1.506383419,1,0.962601125,0.037336484,red
1097,-10.76691192,7.796123323,0.943980515,4.32,0.110055037,1.544006348,1,0.946372032,0.053538457,red
1098,-10.76660772,7.796542624,0.934358716,5.63,0.020652983,0.887174666,1,0.989709556,0.010273268,red
1099,-10.76630276,7.796962031,0.945646107,5.98,0.180414304,1.734889746,1,0.91360414,0.086251713,red
1100,-10.76599876,7.797381244,0.946468711,5.3,0.089152604,1.811844945,1,0.956331372,0.043595765,red
1101,-10.7656919,7.797800918,0.969250441,5.38,0.133196369,1.6970433,1,0.935466945,0.064425401,red
1102,-10.76538906,7.798219857,0.950033069,4.96,0.107957162,1.626697063,1,0.947366953,0.052545253,red
1103,-10.7650772,7.798640317,0.979943931,22.67,2.569513321,2.817671061,1,0.276124358,0.722667873,red
1104,-10.76477839,7.799058469,0.98907578,23,5.289627075,2.998525858,1,0.070705377,0.927744091,red
1105,-10.7644728,7.799477745,0.978660882,24.87,1.340006828,3.134994507,1,0.511134148,0.488050163,red
1106,-10.76417531,7.799895573,0.989822328,25.51,5.125759125,3.126933336,1,0.07675299,0.921706617,red
1107,-10.76386764,7.800315122,0.984224141,31.5,2.204776049,3.195925951,1,0.3314659,0.667418659,red
1108,-10.76356913,7.800733047,0.957967043,23.68,1.005973697,3.04538846,1,0.604213595,0.395126015,red
1109,-10.76326247,7.801152351,0.945877194,24.38,0.344257712,3.07004261,1,0.841628551,0.158107221,red
1110,-10.76295725,7.801571378,0.959873319,24.9,1.757436872,3.027384758,1,0.414705336,0.584318101,red
1111,-10.76264794,7.801991089,0.994523287,29.51,4.664394379,3.198584795,1,0.096704543,0.901788354,red
1112,-10.76235247,7.802408385,0.950089395,19.29,0.352853,2.96351409,1,0.838013232,0.161716476,red
1113,-10.76205132,7.80282665,0.949709296,23.55,0.763750732,3.007800817,1,0.682144642,0.317325056,red
1114,-10.76175005,7.803244928,0.984516144,16.87,1.354699612,2.752626657,1,0.507386684,0.491791397,red
1115,-10.76145328,7.803662419,0.978508711,6.8,0.341610312,1.734694481,1,0.842745185,0.156992421,red
1116,-10.76114555,7.804081811,0.943030655,13.46,0.105828702,2.541298389,1,0.948377371,0.051536497,red
1117,-10.76083629,7.804501408,0.978910923,26.88,1.683416009,3.23630619,1,0.430367976,0.568681598,red
1118,-10.80463857,7.734264631,0.988503158,30.93,5.15291214,3.233016014,1,0.075674988,0.922587752,red
1119,-10.80434224,7.73468167,0.987576842,18.92,0.549589753,2.799563885,1,0.759334922,0.240212739,red
1120,-10.80403021,7.735102863,0.98473984,36.24,0.707859814,2.78713274,1,0.701456547,0.297982395,red
1121,-10.80372768,7.735521483,0.94573319,35.27,3.084124327,3.316954374,1,0.213319167,0.785202324,red
1122,-10.80343894,7.735936384,0.957890689,7.03,0.161359698,1.849128485,1,0.922348857,0.077505216,red
1123,-10.80311123,7.736361644,0.985428095,50.29,4.776974678,3.2297225,1,0.091356605,0.906935692,red
1124,-10.80280979,7.736779853,0.989508867,32.04,4.201960087,3.286774158,1,0.121853456,0.876496136,red
1125,-10.80250881,7.737197901,0.995818079,35.45,6.048517704,3.205838442,1,0.048317902,0.949893534,red
1126,-10.80220652,7.737616252,0.982165098,22.31,0.378794134,2.77499795,1,0.827162862,0.172512323,red
1127,-10.80189601,7.738036754,0.984507799,38.4,5.167574406,3.312228203,1,0.075121224,0.923140585,red
1128,-10.80159694,7.738454166,0.980542898,33.27,4.324764729,3.310849905,1,0.114583232,0.883752763,red
1129,-10.80129998,7.738870977,0.981526852,27.86,1.090226293,3.026600122,1,0.579181433,0.420027733,red
1130,-10.80100446,7.73928737,0.951010585,12.38,0.366989404,2.359424114,1,0.832068741,0.167615637,red
1131,-10.80070048,7.739705991,0.985956192,18.54,5.325160027,2.657958269,1,0.069419086,0.928832054,red
1132,-10.80039636,7.74012462,0.992803991,16.97,4.679357052,2.51388669,1,0.095935062,0.902365923,red
1133,-10.80009244,7.740543172,0.982474923,11.1,0.824438274,2.251596212,1,0.66166538,0.337698758,red
1134,-10.79978962,7.740961409,0.982659101,12.6,1.046807051,2.310241222,1,0.591916919,0.407316178,red
1135,-10.79948757,7.74137942,0.982140303,11.36,0.512810349,2.156720638,1,0.773454905,0.226119369,red
1136,-10.79918306,7.741798074,0.989260316,17.3,4.422099113,2.556566715,1,0.109130293,0.889195502,red
1137,-10.79887173,7.742218533,0.990583181,38.29,6.705569267,3.152353764,1,0.034766626,0.963419378,red
1138,-10.79857024,7.742636359,0.985958099,38.18,3.886473417,3.275236368,1,0.142716452,0.855672479,red
1139,-10.79828465,7.743049936,0.945805252,4.07,0.009444187,1.331871748,1,0.995280206,0.004710941,red
1140,-10.79798001,7.743468589,0.941149175,4.51,0.009176757,0.636514187,1,0.995413542,0.004577848,red
1141,-10.7976625,7.743890679,0.959049225,31.22,1.001981735,3.217325687,1,0.60535866,0.393899679,red
1142,-10.79736228,7.744308158,0.947924376,22.92,0.507119,2.926625967,1,0.775663137,0.223915234,red
1143,-10.79705938,7.744726355,0.983450472,27.26,1.848554969,3.185052156,1,0.396128029,0.602737069,red
1144,-10.79676076,7.745143421,0.963157296,20.97,1.413672328,2.854228735,1,0.492546201,0.506500125,red
1145,-10.79645475,7.745562468,0.986922383,32.24,3.813129902,2.681174755,1,0.148057476,0.850341439,red
1146,-10.79615549,7.745979729,0.980810642,19.73,1.456849933,2.861418724,1,0.482007056,0.517019451,red
1147,-10.79585018,7.746398624,0.977646947,23.21,0.955709934,2.981545925,1,0.61955446,0.379730582,red
1148,-10.79554699,7.746816972,0.95419383,23.47,1.984557509,2.988469124,1,0.370038927,0.628777206,red
1149,-10.79524554,7.747234879,0.95120436,20.63,0.903137326,2.912878513,1,0.636087656,0.36322844,red
1150,-10.79492519,7.747657855,0.987322628,53.56,5.008800983,3.265990496,1,0.081340112,0.916933417,red
1151,-10.79462352,7.748075874,0.979776859,34.7,4.235441208,3.217817545,1,0.119826786,0.878519058,red
1152,-10.79430857,7.748497465,0.984873593,33.91,4.063398361,3.256536484,1,0.130611956,0.867754221,red
1153,-10.79399657,7.748918292,0.944652021,31.14,0.640596449,3.152353525,1,0.725494862,0.27398926,red
1154,-10.79369169,7.749337239,0.990212679,37.61,4.726541996,3.283410311,1,0.093694046,0.904602766,red
1155,-10.7933848,7.74975674,0.9844836,33.95,3.314419985,3.304507256,1,0.190076202,0.808401704,red
1156,-10.79308042,7.750175586,0.988093197,27.52,5.450372696,3.215959072,1,0.065198593,0.933044672,red
1157,-10.79276697,7.750596867,0.988148332,26.62,4.954512596,3.064189434,1,0.08358255,0.914695263,red
1158,-10.79245564,7.751017591,0.990367651,38.59,3.84425211,3.214283705,1,0.145767108,0.852627575,red
1159,-10.79215735,7.751434843,0.988818288,27.45,6.261253834,3.172089815,1,0.043433636,0.954768717,red
1160,-10.79185104,7.751854239,0.987581611,26.7,4.207989693,3.174309731,1,0.121486001,0.876863062,red
1161,-10.79154634,7.75227321,0.988856375,30.18,3.90379715,3.251468658,1,0.141483307,0.856903315,red
1162,-10.79124173,7.752692156,0.985607922,27.21,4.276396751,3.184037447,1,0.117393456,0.880947948,red
1163,-10.79093731,7.753111046,0.99580574,35.27,4.70749855,3.305163622,1,0.094592139,0.903706372,red
1164,-10.79063914,7.753528264,0.988486111,28.22,5.792944431,3.217417717,1,0.054917373,0.943306625,red
1165,-10.79034262,7.753945033,0.982383311,17.5,2.145697594,2.65731144,1,0.341342568,0.657419682,red
1166,-10.79004323,7.754362558,0.995618701,23.11,4.25235796,2.869416237,1,0.11881566,0.879528403,red
1167,-10.78974509,7.754779735,0.986115038,26.78,4.529146671,3.140926123,1,0.103432395,0.894882739,red
1168,-10.78944403,7.755197675,0.988200009,33.36,4.798362732,3.279855251,1,0.09038306,0.907907605,red
1169,-10.78913331,7.755618174,0.986203969,35.86,5.47956562,3.324572325,1,0.064252086,0.933989465,red
1170,-10.78883073,7.756036479,0.986769021,40.61,4.799418449,3.343100786,1,0.090335272,0.907955289,red
1171,-10.78853386,7.756453237,0.984297216,40.61,4.246711254,3.154165268,1,0.119152233,0.879192472,red
1172,-10.78823203,7.756871291,0.946973085,42.4,3.825040579,3.305963278,1,0.147176743,0.851220667,red
1173,-10.78792943,7.757289521,0.991022527,31.22,4.377113819,3.181354284,1,0.111617506,0.886713088,red
1174,-10.78762502,7.757708204,0.985974669,44.47,6.385743618,3.288147211,1,0.040807754,0.957389772,red
1175,-10.78732647,7.758125288,0.986305177,30.96,5.678146839,3.236578226,1,0.05816808,0.940062046,red
1176,-10.78702329,7.758543577,0.982838035,27.67,3.446234941,3.146660089,1,0.177930623,0.820524573,red
1177,-10.78671674,7.758962736,0.982927024,34.36,4.077669621,3.272939205,1,0.129681587,0.868682981,red
1178,-10.78641414,7.759380822,0.989907324,32.24,3.126000404,3.160367012,1,0.208890989,0.789622426,red
1179,-10.78611157,7.759798878,0.988981724,35.97,4.065217972,3.323088408,1,0.130493,0.867873132,red
1180,-10.7858069,7.760217481,0.983587205,35.63,4.652030468,3.355698109,1,0.097257391,0.901046276,red
1181,-10.78550285,7.760635906,0.985516548,38.56,4.823547363,3.254496813,1,0.089249969,0.909038663,red
1182,-10.78519849,7.761054407,0.959055126,34.52,6.248662472,3.19751215,1,0.043708485,0.954494596,red
1183,-10.78489347,7.761473083,0.986694872,36.75,4.796818256,3.27200222,1,0.090453058,0.907837868,red
1184,-10.78459013,7.76189131,0.990934789,32.5,2.997309446,3.311766863,1,0.222801059,0.775738597,red
1185,-10.78427886,7.762311659,0.984086692,42,3.928251028,3.279033899,1,0.139760777,0.858622849,red
1186,-10.78397809,7.762729213,0.976089358,34.77,3.695913076,3.220129251,1,0.157011628,0.841404378,red
1187,-10.78367271,7.763148013,0.986235678,28.71,1.267436862,3.223783016,1,0.529982448,0.46913442,red
1188,-10.78335898,7.763569055,0.98418957,41.59,5.405308723,3.341906309,1,0.066687211,0.931559145,red
1189,-10.78305216,7.763988277,0.984550893,36.54,2.876379967,3.313352585,1,0.236715272,0.761850595,red
1190,-10.78275221,7.764405688,0.986077666,33.31,4.2035532,3.283257723,1,0.12175639,0.876593471,red
1191,-10.78245275,7.764822995,0.979119122,22.03,2.545438766,2.883382082,1,0.279398769,0.719247282,red
1192,-10.78214473,7.765242623,0.979613364,28.76,3.926744223,3.097362518,1,0.139866352,0.858517587,red
1193,-10.78183418,7.765662963,0.990854859,39.11,4.239111423,3.301164389,1,0.119606793,0.878739059,red
1194,-10.78153721,7.766079716,0.989782393,28.68,3.714061499,3.234458923,1,0.155590713,0.84282279,red
1195,-10.78123982,7.766496628,0.989715755,31.79,4.891135693,3.330356121,1,0.086278804,0.912004471,red
1196,-10.78092753,7.766917565,0.991514266,45.93,4.481250763,3.237129688,1,0.105944164,0.892376065,red
1197,-10.78062141,7.767336909,0.985036075,42.29,5.423346043,3.198862314,1,0.066087388,0.932157993,red
1198,-10.78031738,7.767755751,0.992468774,41.5,4.447304249,3.20121026,1,0.107761197,0.890562475,red
1199,-10.78001663,7.768173776,0.952049077,31.7,2.775086403,3.072389841,1,0.2490367,0.749552429,red
1200,-10.77971321,7.768592575,0.987723589,46.56,7.97803688,3.216685772,1,0.018379362,0.979776442,red
1201,-10.77941048,7.76901124,0.996037126,30.37,4.903042793,3.038824797,1,0.085765734,0.912516654,red
1202,-10.77910789,7.769429919,0.987689078,24.48,3.766926289,3.092772722,1,0.151524454,0.846881509,red
1203,-10.77879948,7.769850194,0.990821958,33.58,5.722135067,3.292411089,1,0.056900408,0.94132781,red
1204,-10.77850582,7.770266573,0.98608464,24.37,5.526947021,2.858340263,1,0.062745079,0.935494125,red
1205,-10.77819906,7.770686481,0.982494593,27.14,6.021654606,3.179158688,1,0.048972599,0.949240744,red
1206,-10.77789294,7.771106251,0.986676037,25.2,3.780847549,3.054949522,1,0.150471449,0.847932577,red
1207,-10.77758583,7.77152631,0.99236685,33.77,6.218267441,3.251552343,1,0.044379145,0.953825593,red
1208,-10.77728452,7.771944922,0.984335959,29.23,5.210550785,3.236662626,1,0.073521391,0.924738109,red
1209,-10.77699802,7.772359597,0.952973127,11.36,0.047941267,2.024398804,1,0.976270318,0.023685088,red
1210,-10.77669376,7.772779026,0.990185618,13.35,1.883008599,2.324087858,1,0.389350086,0.609502733,red
1211,-10.77639345,7.773197409,0.983894646,11.22,2.000399828,2.166965008,1,0.367114127,0.63169688,red
1212,-10.77608165,7.773618862,0.976817071,27.79,0.284250528,2.974311829,1,0.867280543,0.132470116,red
1213,-10.77578622,7.77403594,0.980843067,8.67,0.011613532,0.676602602,1,0.994199216,0.005789908,red
1214,-10.77548065,7.77445572,0.975510895,10.31,0.629094481,2.041831732,1,0.729687274,0.269804955,red
1215,-10.77517549,7.774875377,0.992851317,22.95,6.283632278,2.91508317,1,0.042949539,0.955252588,red
1216,-10.77487145,7.77529472,0.986954212,15.81,2.605857134,2.529255629,1,0.271069288,0.727561355,red
1217,-10.7745691,7.775713591,0.988252044,19.7,3.730850935,2.789150715,1,0.154287681,0.844123602,red
1218,-10.7742648,7.776132955,0.987819135,19.55,3.615027905,2.732121229,1,0.163504332,0.834924281,red
1219,-10.77395289,7.776554324,0.991602302,23.93,3.083698988,3.022155285,1,0.213364914,0.785157382,red
1220,-10.7736491,7.776973489,0.979114473,30.06,7.938461304,3.266609907,1,0.018747387,0.979409277,red
1221,-10.77334596,7.777392441,0.972427607,25.72,4.475008965,3.147770643,1,0.106276028,0.892045081,red
1222,-10.77304738,7.777810128,0.985921144,27.45,4.534256458,3.048421383,1,0.103168145,0.895147145,red
1223,-10.77274584,7.77822856,0.98784101,25.95,4.692546844,3.151345015,1,0.095303461,0.902997077,red
1224,-10.77245189,7.778644915,0.980473876,13.53,1.058677912,2.400895357,1,0.588407695,0.410819113,red
1225,-10.77214979,7.779063404,0.979543805,15.69,3.340443134,2.562400818,1,0.187614664,0.810859263,red
1226,-10.77184827,7.779481698,0.953813255,14.43,1.084231853,2.396232843,1,0.580923498,0.418289274,red
1227,-10.7715439,7.779900719,0.982302964,17.3,3.451905727,2.613844872,1,0.177426085,0.821028709,red
1228,-10.77124176,7.780319115,0.956621289,5.63,0.014542832,0.687761724,1,0.992741346,0.007244994,red
1229,-10.77093795,7.780737931,0.979785025,10.39,0.294626385,2.328132153,1,0.862784386,0.136957824,red
1230,-10.77063456,7.781156615,0.9821316,13.19,0.79897517,2.405067921,1,0.670159578,0.329220831,red
1231,-10.77033192,7.781575081,0.982595563,10.94,0.633047938,2.152896404,1,0.728243589,0.271245897,red
1232,-10.77002283,7.781995257,0.995674312,26.65,4.619716644,3.137420654,1,0.098844677,0.899462461,red
1233,-10.76971604,7.782414815,0.990753114,36.13,5.428273678,3.294699669,1,0.065924518,0.932320833,red
1234,-10.76942186,7.782831001,0.986647725,9.52,0.299445122,2.143179893,1,0.860704243,0.139034107,red
1235,-10.76912028,7.783249148,0.983646154,8.26,0.252304524,2.00125742,1,0.881271362,0.118505612,red
1236,-10.76881643,7.783667845,0.98502636,14.77,4.147908211,2.437791824,1,0.125198171,0.873158514,red
1237,-10.76850862,7.784087611,0.953014851,11.25,0.072761126,1.953487635,1,0.964207232,0.035725527,red
1238,-10.76821152,7.784504533,0.959687531,7.48,0.021469474,1.340764642,1,0.989302695,0.010677218,red
1239,-10.76790589,7.784923756,0.988280118,19.81,3.634845018,2.855575085,1,0.161889225,0.836536348,red
1240,-10.76760803,7.785340927,0.981572926,10.65,0.069342762,2.128493547,1,0.965859771,0.03407611,red
1241,-10.76730154,7.785760434,0.984701276,18.65,1.798779488,2.547052145,1,0.406129807,0.592754602,red
1242,-10.76700893,7.786176267,0.98455745,10.94,0.155028746,2.399072409,1,0.925278723,0.074580908,red
1243,-10.76671448,7.786592632,0.985484958,7.36,0.9886747,1.69830215,1,0.609407723,0.389858514,red
1244,-10.76641041,7.78701161,0.978137136,10.31,0.511815548,2.145676136,1,0.773840547,0.225734591,red
1245,-10.76609902,7.787432591,0.950003862,24.3,1.614048362,3.064597607,1,0.445506662,0.553451717,red
1246,-10.76579393,7.787851945,0.995162249,23.52,4.21082592,2.905270338,1,0.121313691,0.877035677,red
1247,-10.76549442,7.788269865,0.985438526,18.13,7.926470757,2.6763587,1,0.018860333,0.979296565,red
1248,-10.76519455,7.78868794,0.974062026,7.21,0.019605242,0.941062272,1,0.990226984,0.009754642,red
1249,-10.76488765,7.789107945,0.995639443,23.81,8.576909065,2.937677145,1,0.013615783,0.984531224,red
1250,-10.76458164,7.78952776,0.990599334,17.01,4.6100564,2.6121099,1,0.099324152,0.898983896,red
1251,-10.76428343,7.789945531,0.977963448,13.97,0.35745582,2.508222818,1,0.83605212,0.163639873,red
1252,-10.7639788,7.790365055,0.958150387,29.8,2.290518045,3.217887163,1,0.317456514,0.681261301,red
1253,-10.76367181,7.790785238,0.95567292,37.59,4.55165863,3.140581131,1,0.102272704,0.896040916,red
1254,-10.76336224,7.791206133,0.989220023,31.97,6.702795506,3.291698694,1,0.034815058,0.963371813,red
1255,-10.76305475,7.791626493,0.98444128,23.7,3.016662598,3.095693827,1,0.220651641,0.777884364,red
1256,-10.76275467,7.792044882,0.976832926,15.81,0.45289129,2.658659458,1,0.797022939,0.202595785,red
1257,-10.7624483,7.792464958,0.987713158,22.88,5.063468456,2.766429424,1,0.079142995,0.919127166,red
1258,-10.76214109,7.79288526,0.959285378,22.39,1.667753458,2.796855211,1,0.433680981,0.565255225,red
1259,-10.76183511,7.793305231,0.984461069,34.36,2.564406872,3.25705719,1,0.276756704,0.721884727,red
1260,-10.76153879,7.793722606,0.986864507,33.27,4.58875227,3.155134201,1,0.100389846,0.897920251,red
1261,-10.76124519,7.794139238,0.95397222,19.32,1.604833841,2.805319071,1,0.44756788,0.551394403,red
1262,-10.76093926,7.794559143,0.977424562,23.52,1.162775636,2.767113924,1,0.558510423,0.440660268,red
1263,-10.76063914,7.794977466,0.951425374,6.9,0.012156324,0.930322647,1,0.993928909,0.006059692,red
1264,-10.76032857,7.795398545,0.991149604,15.47,0.713767111,2.579379559,1,0.699384093,0.300051242,red
1265,-10.760025,7.795817714,0.984072387,15.4,3.206028223,2.497283697,1,0.200682566,0.797815979,red
1266,-10.75972388,7.796236182,0.989090919,22.92,7.682661057,2.972436428,1,0.021310411,0.976851225,red
1267,-10.75941956,7.796655455,0.987711549,22.92,-9999,-9999,1,-9999,-9999,black
1268,-10.75911657,7.797074311,0.980325937,19.14,0.471374214,2.778859377,1,0.789677501,0.20992744,red
1269,-10.75881557,7.797492574,0.953626037,15.36,0.626648664,2.516348839,1,0.73058188,0.268912077,red
1270,-10.75850202,7.797914119,0.976048112,34.93,3.019600391,3.265089989,1,0.220327228,0.778208315,red
1271,-10.75821162,7.798329405,0.947140634,6.88,0.111413479,1.856671929,1,0.945717335,0.054180723,red
1272,-10.7579066,7.798748518,0.982993424,9.38,0.762261212,2.003866673,1,0.682598889,0.316804916,red
1273,-10.757595,7.799169318,0.98412621,23.11,5.150513172,2.584719181,1,0.075766228,0.922497809,red
1274,-10.75728713,7.799589053,0.986605227,24.53,5.238205433,2.693567991,1,0.072509959,0.925747991,red
1275,-10.75698734,7.800006571,0.956494629,8.71,0.010465085,1.520318508,1,0.994771302,0.005218851,red
1276,-10.75668652,7.800424314,0.9456321,7.63,0.046048608,1.879894018,1,0.977196395,0.022760777,red
1277,-10.75637951,7.800843666,0.953019023,18.1,0.624598682,2.353530169,1,0.731332541,0.268162847,red
1278,-10.75607396,7.80126259,0.980627835,18.17,4.355885983,2.5768888,1,0.112811014,0.885522723,red
1279,-10.75576464,7.801682487,0.983699858,17.95,0.376861393,2.800629616,1,0.827964306,0.171712607,red
1280,-10.75546456,7.802099895,0.977615535,16.19,1.461201906,2.512327194,1,0.480957836,0.51806736,red
1281,-10.75515713,7.802519245,0.980228424,6.65,0.039174031,1.675754905,1,0.980567396,0.01939608,red
1282,-10.75484797,7.802939049,0.990181088,19.86,4.77296257,2.492716074,1,0.091540709,0.906753182,red
1283,-10.74813025,7.812162478,0.992929101,33.54,3.514400005,3.229823112,1,0.171957925,0.826487422,red
1284,-10.74783081,7.812580935,0.984662533,32.11,4.97102499,3.324647665,1,0.0828944,0.915383697,red
1285,-10.74752591,7.813000919,0.98112309,29.12,4.664693832,3.230620146,1,0.096642748,0.901661217,red
1286,-10.74722272,7.81342051,0.988294899,25.5,4.646525383,3.090165138,1,0.097526342,0.900779307,red
1287,-10.74691846,7.813840449,0.986317456,26.03,4.376897335,3.111186981,1,0.111630045,0.886702061,red
1288,-10.74661041,7.814261458,0.984147131,35.45,3.759558916,3.341074944,1,0.152085066,0.846323013,red
1289,-10.7463044,7.814681982,0.988173127,38.66,1.583709955,3.18508482,1,0.452329457,0.546642303,red
1290,-10.74601536,7.815098028,0.97671473,11.77,0.634183288,2.379172802,1,0.727829754,0.271659255,red
1291,-10.74571045,7.815518368,0.979873538,17.12,1.622350216,2.627819777,1,0.443658173,0.555297315,red
1292,-10.74540631,7.815938555,0.976511538,21.87,1.063530922,2.924937725,1,0.58697933,0.412245244,red
1293,-10.74511396,7.81635564,0.966039658,4.63,0.018857948,1.496001363,1,0.990597785,0.009384578,red
1294,-10.74480149,7.816778149,0.985270441,21.35,3.590140343,2.894437313,1,0.165555865,0.832877576,red
1295,-10.7444953,7.817199028,0.974153697,19.21,1.827795386,2.726072311,1,0.400269717,0.598604381,red
1296,-10.74419046,7.817619588,0.943765581,18.72,1.854418993,2.655636787,1,0.394966811,0.603897333,red
1297,-10.74389481,7.818037736,0.96726191,4.17,0.017512335,1.581354737,1,0.991265714,0.008717872,red
1298,-10.7435932,7.818457519,0.955152154,3.8,0.028615991,1.264237761,1,0.985767365,0.014205932,red
1299,-10.74328268,7.818879718,0.980835438,23.86,4.751060963,2.9935987,1,0.092550702,0.905745685,red
1300,-10.79969569,7.73147766,0.956832051,34.66,3.790772676,3.352090359,1,0.149753273,0.848733246,red
1301,-10.79939097,7.731897116,0.986558974,27.68,3.304847002,3.192309856,1,0.191021353,0.807538629,red
1302,-10.79908861,7.732315856,0.990485132,34.86,5.847157955,3.301239252,1,0.053461567,0.944853604,red
1303,-10.79878685,7.732734397,0.991882443,40.06,3.923584938,3.238794327,1,0.140115157,0.85835427,red
1304,-10.79848002,7.733154324,0.981889665,44.77,3.867345572,3.270608187,1,0.144118309,0.854358256,red
1305,-10.79817397,7.733573994,0.957148612,40.06,2.503191471,3.157715797,1,0.285410285,0.713317752,red
1306,-10.79787174,7.733992563,0.988027155,34.06,4.954789639,3.247912884,1,0.083591595,0.914777279,red
1307,-10.7975693,7.734411156,0.978178442,32.38,3.588589191,3.226174831,1,0.165713638,0.832801402,red
1308,-10.79727046,7.7348287,0.984766304,33.25,5.181490898,3.289018154,1,0.074618645,0.923734248,red
1309,-10.79696977,7.735246726,0.995701194,28.98,3.4212327,3.266623259,1,0.180203855,0.818337023,red
1310,-10.79667081,7.735664227,0.983186781,33.95,3.83639884,3.205557823,1,0.146369696,0.852110922,red
1311,-10.79636658,7.736083157,0.978496075,46.34,1.386585355,2.499260902,1,0.499309629,0.499799192,red
1312,-10.79608336,7.736496174,0.986025333,8.64,0.431650579,2.003963232,1,0.805566013,0.194087923,red
1313,-10.79577894,7.736915075,0.960795283,8.52,0.081103019,1.928796649,1,0.960190296,0.039738871,red
1314,-10.7954766,7.737333351,0.977552414,7.25,0.256909758,1.834553242,1,0.879251838,0.120533243,red
1315,-10.79515977,7.737755639,0.954150081,28.84,1.984126925,3.19781971,1,0.370155424,0.628723562,red
1316,-10.79484913,7.738176161,0.980077207,35.9,4.275906563,3.293074131,1,0.117447332,0.880981863,red
1317,-10.79454381,7.738595164,0.985940695,43.04,4.619935036,3.054107428,1,0.098856479,0.899539649,red
